,budget,country,genre,gross,rating,score,votes,ROI,star_names,studio_names
5320,30000000.0,USA,Action,11438337.0,R,4.7,27024,0,Not-Famous,Low-Studio
5321,40000000.0,USA,Action,21413502.0,R,6.3,15257,0,Not-Famous,Low-Studio
5322,43000000.0,non-USA,Action,24409722.0,PG,4.8,76077,0,Not-Famous,Low-Studio
5323,42000000.0,USA,Action,23360779.0,R,5.7,33236,0,Not-Famous,Low-Studio
5324,25000000.0,USA,Action,6320276.0,R,5.5,5109,0,Not-Famous,Low-Studio
5325,32000000.0,USA,Drama,13303319.0,PG,6.8,146697,0,Not-Famous,Low-Studio
5326,38000000.0,non-USA,Comedy,19297522.0,PG,5.0,27449,0,Not-Famous,Low-Studio
5327,35000000.0,USA,Action,16295774.0,PG,4.6,36141,0,Not-Famous,Low-Studio
5328,25000000.0,non-USA,Drama,6265311.0,R,6.9,18095,0,Not-Famous,Low-Studio
5329,22000000.0,USA,Comedy,3247816.0,R,6.3,39168,0,Not-Famous,Low-Studio
5330,40000000.0,USA,Action,21215059.0,PG,4.0,24758,0,Not-Famous,Low-Studio
5331,20000000.0,USA,Action,1203974.0,R,7.5,278829,0,Not-Famous,Low-Studio
5332,40000000.0,non-USA,Action,21203260.0,R,5.6,54021,0,Not-Famous,Low-Studio
5333,90000000.0,USA,Others,71195053.0,PG,6.6,74712,0,Not-Famous,Low-Studio
5334,20000000.0,USA,Action,1183354.0,PG,5.1,13616,0,Not-Famous,Low-Studio
5335,41000000.0,non-USA,Action,22108977.0,PG,5.2,32900,0,Not-Famous,Low-Studio
5336,19000000.0,USA,Comedy,106658.0,R,7.4,36367,0,Not-Famous,Low-Studio
5337,30000000.0,USA,Comedy,11103205.0,PG,6.7,51057,0,Not-Famous,Low-Studio
5338,34000000.0,non-USA,Others,15090400.0,PG,7.7,95035,0,Not-Famous,Low-Studio
5339,40000000.0,USA,Others,21002919.0,PG,7.8,154770,0,Not-Famous,Low-Studio
5340,30000000.0,USA,Action,10965209.0,PG,6.1,26480,0,Not-Famous,Low-Studio
5341,22000000.0,non-USA,Drama,2963012.0,R,6.3,56603,0,Not-Famous,Low-Studio
5342,30000000.0,non-USA,Action,10955425.0,R,6.0,65802,0,Not-Famous,Low-Studio
5343,24000000.0,USA,Action,4916871.0,PG,2.2,7422,0,Not-Famous,Low-Studio
5344,40000000.0,USA,Comedy,20916309.0,PG,4.8,5662,0,Not-Famous,Low-Studio
5345,28000000.0,non-USA,Comedy,8888143.0,R,6.7,23160,0,Not-Famous,Low-Studio
5346,40000000.0,USA,Comedy,20883046.0,PG,5.9,8648,0,Not-Famous,Low-Studio
5347,30000000.0,USA,Action,10880926.0,R,6.5,58120,0,Not-Famous,Low-Studio
5348,26000000.0,USA,Action,6877133.0,PG,4.0,8159,0,Not-Famous,Low-Studio
5349,31000000.0,USA,Drama,11854694.0,PG,6.5,15033,0,Not-Famous,Low-Studio
5350,120000000.0,USA,Action,100830111.0,PG,4.8,106495,0,Not-Famous,Low-Studio
5351,21500000.0,non-USA,Action,2280004.0,PG,5.7,9657,0,Not-Famous,Low-Studio
5352,55000000.0,USA,Others,35739802.0,R,7.8,210839,0,Not-Famous,Low-Studio
5353,24000000.0,non-USA,Others,4711096.0,PG,8.2,243597,0,Not-Famous,Low-Studio
5354,30000000.0,non-USA,Comedy,10693649.0,PG,5.8,32763,0,Not-Famous,Low-Studio
5355,20000000.0,non-USA,Drama,668140.0,PG,6.4,9501,0,Not-Famous,Low-Studio
5356,38000000.0,non-USA,Others,18661336.0,R,6.7,145336,0,Not-Famous,Low-Studio
5357,80000000.0,USA,Others,60655420.0,PG,7.2,29796,0,Not-Famous,Low-Studio
5358,60000000.0,USA,Comedy,40572825.0,PG,6.2,43320,0,Not-Famous,Low-Studio
5359,25000000.0,USA,Comedy,5516708.0,R,4.9,11794,0,Not-Famous,Low-Studio
5360,40000000.0,USA,Action,20440627.0,PG,5.7,14652,0,Not-Famous,Low-Studio
5361,28000000.0,USA,Action,8434601.0,R,4.9,45494,0,Not-Famous,Low-Studio
5362,27000000.0,USA,Drama,7393346.0,R,6.8,6900,0,Not-Famous,Low-Studio
5363,24000000.0,USA,Comedy,4308981.0,PG,3.9,2393,0,Not-Famous,Low-Studio
5364,50000000.0,non-USA,Action,30306268.0,R,6.3,67606,0,Not-Famous,Low-Studio
5365,20000000.0,USA,Action,305070.0,R,6.4,4093,0,Not-Famous,Low-Studio
5366,20000000.0,USA,Comedy,277943.0,PG,5.4,6615,0,Not-Famous,Low-Studio
5367,20500000.0,non-USA,Drama,743636.0,R,5.0,39844,0,Not-Famous,Low-Studio
5368,45000000.0,USA,Others,25200412.0,PG,5.4,17968,0,Not-Famous,Low-Studio
5369,20000000.0,USA,Others,200399.0,R,6.8,16427,0,Not-Famous,Low-Studio
5370,50000000.0,USA,Action,30155037.0,R,6.2,24496,0,Not-Famous,Low-Studio
5371,25000000.0,non-USA,Others,5128124.0,PG,7.8,46663,0,Not-Famous,Low-Studio
5372,40000000.0,USA,Others,20113965.0,PG,6.5,16185,0,Not-Famous,Low-Studio
5373,20000000.0,non-USA,Others,91186.0,R,5.3,18372,0,Not-Famous,Low-Studio
5374,60000000.0,USA,Action,40081410.0,R,6.0,76846,0,Not-Famous,Low-Studio
5375,20000000.0,non-USA,Action,39000.0,R,6.3,23789,0,Not-Famous,Low-Studio
5376,20000000.0,non-USA,Action,34956.0,R,6.2,56621,0,Not-Famous,Low-Studio
5377,20000000.0,USA,Comedy,19780.0,PG,6.1,40615,0,Not-Famous,Low-Studio
5378,25000000.0,USA,Drama,5005000.0,R,5.7,4485,0,Not-Famous,Low-Studio
5379,35000000.0,USA,Drama,14998070.0,R,6.2,43129,0,Not-Famous,Low-Studio
5380,21000000.0,USA,Drama,970816.0,PG,6.7,42748,0,Not-Famous,Low-Studio
5381,85000000.0,USA,Others,64935167.0,PG,5.6,74983,0,Not-Famous,Low-Studio
5382,65000000.0,USA,Action,44806783.0,PG,5.4,65701,0,Not-Famous,Low-Studio
5383,22000000.0,USA,Drama,1796024.0,R,5.4,36595,0,Not-Famous,Low-Studio
5384,23000000.0,non-USA,Comedy,2708188.0,R,6.2,9411,0,Not-Famous,Low-Studio
5385,40000000.0,USA,Action,19699706.0,PG,5.4,20775,0,Not-Famous,Low-Studio
5386,25000000.0,USA,Others,4597760.0,R,6.1,34518,0,Not-Famous,Low-Studio
5387,35000000.0,USA,Action,14587732.0,PG,5.7,5177,0,Not-Famous,Low-Studio
5388,35000000.0,non-USA,Others,14522427.0,PG,5.8,6675,0,Not-Famous,Low-Studio
5389,45000000.0,non-USA,Action,24520892.0,R,7.0,89862,0,Not-Famous,Low-Studio
5390,21000000.0,USA,Action,480314.0,PG,4.8,40143,0,Not-Famous,Low-Studio
5391,26000000.0,USA,Drama,5463019.0,R,7.6,96675,0,Not-Famous,Low-Studio
5392,35000000.0,USA,Drama,14378353.0,PG,6.8,12756,0,Not-Famous,Low-Studio
5393,30000000.0,USA,Action,9353573.0,PG,2.6,61065,0,Not-Famous,Low-Studio
5394,45000000.0,USA,Drama,24343673.0,PG,7.4,96847,0,Not-Famous,Low-Studio
5395,38000000.0,USA,Others,17305211.0,R,6.1,14903,0,Not-Famous,Low-Studio
5396,55000000.0,USA,Action,34238611.0,R,6.0,37956,0,Not-Famous,Low-Studio
5397,40000000.0,USA,Comedy,19219250.0,R,5.9,39037,0,Not-Famous,Low-Studio
5398,22000000.0,USA,Others,1075288.0,R,6.1,8214,0,Not-Famous,Low-Studio
5399,25000000.0,USA,Action,4064333.0,R,5.3,26417,0,Not-Famous,Low-Studio
5400,30000000.0,USA,Comedy,9055010.0,PG,5.0,18387,0,Not-Famous,Low-Studio
5401,22000000.0,non-USA,Drama,1054361.0,PG,7.8,23479,0,Not-Famous,Low-Studio
5402,54000000.0,USA,Action,33022767.0,R,4.9,28753,0,Not-Famous,Low-Studio
5403,21000000.0,USA,Comedy,15593.0,PG,5.8,2420,0,Not-Famous,Low-Studio
5404,25000000.0,USA,Others,4007250.0,R,5.5,1345,0,Not-Famous,Low-Studio
5405,25000000.0,USA,Comedy,4002955.0,R,6.2,35363,0,Not-Famous,Low-Studio
5406,22000000.0,non-USA,Others,1002895.0,PG,7.5,22440,0,Not-Famous,Low-Studio
5407,28000000.0,USA,Comedy,6998324.0,R,6.1,16256,0,Not-Famous,Low-Studio
5408,38000000.0,USA,Others,16928670.0,R,6.2,102804,0,Not-Famous,Low-Studio
5409,42000000.0,non-USA,Others,20915465.0,PG,4.0,40772,0,Not-Famous,Low-Studio
5410,50000000.0,USA,Comedy,28848693.0,PG,4.7,51270,0,Not-Famous,Low-Studio
5411,55000000.0,USA,Comedy,33832741.0,PG,5.8,46636,0,Not-Famous,Low-Studio
5412,65000000.0,USA,Drama,43818839.0,PG,6.7,133545,0,Not-Famous,Low-Studio
5413,120000000.0,USA,Action,98780042.0,PG,5.8,142688,0,Not-Famous,Low-Studio
5414,44000000.0,USA,Drama,22754725.0,R,5.6,14846,0,Not-Famous,Low-Studio
5415,22000000.0,USA,Comedy,723714.0,R,6.6,34106,0,Not-Famous,Low-Studio
5416,25000000.0,USA,Comedy,3647836.0,PG,5.7,5213,0,Not-Famous,Low-Studio
5417,24000000.0,USA,Drama,2618335.0,R,5.8,5915,0,Not-Famous,Low-Studio
5418,100000000.0,USA,Others,78616689.0,PG,7.1,256633,0,Not-Famous,Low-Studio
5419,30000000.0,USA,Others,8586392.0,PG,7.0,25685,0,Not-Famous,Low-Studio
5420,30000000.0,USA,Others,8574339.0,PG,6.6,39546,0,Not-Famous,Low-Studio
5421,90000000.0,USA,Others,68559554.0,PG,5.9,94261,0,Not-Famous,Low-Studio
5422,35000000.0,non-USA,Others,13555988.0,PG,5.7,7912,0,Not-Famous,Low-Studio
5423,65000000.0,USA,Drama,43545364.0,PG,7.1,50302,0,Not-Famous,Low-Studio
5424,31000000.0,non-USA,Others,9493259.0,PG,7.6,46104,0,Not-Famous,Low-Studio
5425,70000000.0,USA,Comedy,48475290.0,PG,5.3,45930,0,Not-Famous,Low-Studio
5426,43000000.0,USA,Others,21452082.0,PG,5.0,27846,0,Not-Famous,Low-Studio
5427,40000000.0,USA,Comedy,18438149.0,PG,5.9,33507,0,Not-Famous,Low-Studio
5428,35000000.0,non-USA,Action,13414714.0,R,7.1,219189,0,Not-Famous,Low-Studio
5429,30000000.0,USA,Comedy,8289972.0,PG,5.6,5774,0,Not-Famous,Low-Studio
5430,85000000.0,USA,Comedy,63224849.0,PG,6.9,198764,0,Not-Famous,Low-Studio
5431,95000000.0,USA,Action,73209340.0,R,5.7,108133,0,Not-Famous,Low-Studio
5432,35000000.0,USA,Comedy,13101142.0,PG,5.7,25811,0,Not-Famous,Low-Studio
5433,25000000.0,non-USA,Drama,3073392.0,R,6.6,62607,0,Not-Famous,Low-Studio
5434,115000000.0,USA,Action,93050117.0,R,6.6,367850,0,Not-Famous,Low-Studio
5435,30000000.0,USA,Action,8023147.0,PG,5.0,5653,0,Not-Famous,Low-Studio
5436,75000000.0,USA,Comedy,52888180.0,PG,5.4,28348,0,Not-Famous,Low-Studio
5437,40000000.0,USA,Comedy,17860280.0,R,6.3,4452,0,Not-Famous,Low-Studio
5438,30000000.0,USA,Action,7791146.0,PG,5.6,45370,0,Not-Famous,Low-Studio
5439,23000000.0,non-USA,Action,752856.0,R,6.8,7369,0,Not-Famous,Low-Studio
5440,50000000.0,non-USA,Others,27670986.0,R,6.2,91988,0,Not-Famous,Low-Studio
5441,55000000.0,USA,Comedy,32669555.0,PG,5.6,54093,0,Not-Famous,Low-Studio
5442,28000000.0,non-USA,Drama,5658940.0,PG,6.3,4750,0,Not-Famous,Low-Studio
5443,66000000.0,USA,Action,43577636.0,PG,6.5,146206,0,Not-Famous,Low-Studio
5444,70000000.0,USA,Action,47536778.0,R,7.1,106716,0,Not-Famous,Low-Studio
5445,28000000.0,USA,Others,5532301.0,PG,7.0,22935,0,Not-Famous,Low-Studio
5446,85000000.0,USA,Action,62514415.0,PG,6.0,199603,0,Not-Famous,Low-Studio
5447,130000000.0,USA,Action,107509799.0,R,7.6,421028,0,Not-Famous,Low-Studio
5448,150000000.0,USA,Drama,127509326.0,PG,7.8,497614,0,Not-Famous,Low-Studio
5449,42000000.0,USA,Comedy,19507345.0,PG,6.5,18701,0,Not-Famous,Low-Studio
5450,60000000.0,USA,Others,37491364.0,PG,7.4,132973,0,Not-Famous,Low-Studio
5451,27000000.0,non-USA,Others,4480744.0,R,6.4,52148,0,Not-Famous,Low-Studio
5452,25000000.0,non-USA,Comedy,2457574.0,PG,3.8,4122,0,Not-Famous,Low-Studio
5453,30000000.0,USA,Others,7443007.0,R,6.7,25960,0,Not-Famous,Low-Studio
5454,178000000.0,USA,Action,155442489.0,PG,7.0,297562,0,Not-Famous,Low-Studio
5455,25000000.0,non-USA,Comedy,2415593.0,PG,4.1,5859,0,Not-Famous,Low-Studio
5456,70000000.0,non-USA,Others,47403685.0,R,7.6,186965,0,Not-Famous,Low-Studio
5457,65000000.0,non-USA,Action,42345531.0,R,5.4,117375,0,Not-Famous,Low-Studio
5458,33000000.0,non-USA,Action,10330853.0,R,6.8,129344,0,Not-Famous,Low-Studio
5459,29000000.0,non-USA,Drama,6303762.0,R,7.1,98503,0,Not-Famous,Low-Studio
5460,30000000.0,USA,Drama,7286388.0,PG,7.2,17571,0,Not-Famous,Low-Studio
5461,175000000.0,USA,Action,152267519.0,PG,5.8,183393,0,Not-Famous,Low-Studio
5462,85000000.0,USA,Comedy,62252415.0,PG,4.8,61660,0,Not-Famous,Low-Studio
5463,110000000.0,non-USA,Others,87242834.0,PG,6.7,116915,0,Not-Famous,Low-Studio
5464,100000000.0,non-USA,Others,77233467.0,PG,6.8,92269,0,Not-Famous,Low-Studio
5465,28000000.0,non-USA,Action,5204007.0,R,6.3,44431,0,Not-Famous,Low-Studio
5466,25000000.0,non-USA,Others,2075084.0,R,6.8,9429,0,Not-Famous,Low-Studio
5467,50000000.0,USA,Comedy,27067160.0,R,5.9,19297,0,Not-Famous,Low-Studio
5468,36000000.0,USA,Drama,13052741.0,PG,6.7,9020,0,Not-Famous,Low-Studio
5469,45000000.0,USA,Drama,22006296.0,R,6.4,45060,0,Not-Famous,Low-Studio
5470,55000000.0,USA,Action,31987563.0,R,5.5,22604,0,Not-Famous,Low-Studio
5471,29000000.0,non-USA,Others,5899797.0,PG,7.5,10743,0,Not-Famous,Low-Studio
5472,24000000.0,USA,Others,882710.0,R,6.4,17249,0,Not-Famous,Low-Studio
5473,60000000.0,USA,Comedy,36787257.0,R,5.8,76203,0,Not-Famous,Low-Studio
5474,60000000.0,USA,Comedy,36763355.0,PG,4.6,57200,0,Not-Famous,Low-Studio
5475,32000000.0,USA,Comedy,8735529.0,PG,5.5,8472,0,Not-Famous,Low-Studio
5476,80000000.0,USA,Action,56684819.0,PG,5.9,108447,0,Not-Famous,Low-Studio
5477,150000000.0,USA,Others,126631277.0,PG,6.1,115983,0,Not-Famous,Low-Studio
5478,35000000.0,USA,Action,11631245.0,PG,4.3,16187,0,Not-Famous,Low-Studio
5479,42000000.0,USA,Action,18620000.0,PG,6.6,131455,0,Not-Famous,Low-Studio
5480,24000000.0,USA,Others,608866.0,PG,5.0,1891,0,Not-Famous,Low-Studio
5481,24000000.0,non-USA,Comedy,592871.0,PG,5.4,4747,0,Not-Famous,Low-Studio
5482,25000000.0,USA,Action,1579260.0,PG,4.8,3409,0,Not-Famous,Low-Studio
5483,28000000.0,USA,Comedy,4554569.0,R,6.9,8326,0,Not-Famous,Low-Studio
5484,30000000.0,USA,Comedy,6545360.0,PG,5.0,5825,0,Not-Famous,Low-Studio
5485,50000000.0,non-USA,Action,26536120.0,R,6.5,52946,0,Not-Famous,Low-Studio
5486,25000000.0,USA,Others,1534569.0,R,5.7,9621,0,Not-Famous,Low-Studio
5487,29000000.0,USA,Action,5519569.0,PG,6.5,2132,0,Not-Famous,Low-Studio
5488,25000000.0,USA,Action,1512815.0,R,5.9,15748,0,Not-Famous,Low-Studio
5489,50000000.0,USA,Action,26442251.0,R,6.6,85579,0,Not-Famous,Low-Studio
5490,35000000.0,USA,Drama,11434216.0,R,6.8,29891,0,Not-Famous,Low-Studio
5491,36000000.0,USA,Drama,12339633.0,PG,7.8,239417,0,Not-Famous,Low-Studio
5492,40000000.0,USA,Comedy,16323969.0,PG,5.5,48411,0,Not-Famous,Low-Studio
5493,60000000.0,USA,Action,36280697.0,PG,6.1,44078,0,Not-Famous,Low-Studio
5494,32000000.0,USA,Others,8247627.0,PG,5.9,2828,0,Not-Famous,Low-Studio
5495,125000000.0,USA,Action,101200044.0,PG,5.8,214559,0,Not-Famous,Low-Studio
5496,50000000.0,USA,Action,26199517.0,R,6.4,36713,0,Not-Famous,Low-Studio
5497,25000000.0,non-USA,Drama,1186957.0,PG,6.8,9767,0,Not-Famous,Low-Studio
5498,30000000.0,USA,Others,6114928.0,PG,5.8,13822,0,Not-Famous,Low-Studio
5499,25000000.0,USA,Comedy,1090947.0,R,5.7,24616,0,Not-Famous,Low-Studio
5500,55000000.0,USA,Drama,31056945.0,R,6.5,102894,0,Not-Famous,Low-Studio
5501,55000000.0,non-USA,Others,31051126.0,PG,6.7,39035,0,Not-Famous,Low-Studio
5502,60000000.0,non-USA,Comedy,36050230.0,PG,4.8,10672,0,Not-Famous,Low-Studio
5503,45000000.0,USA,Action,21009180.0,PG,6.1,47597,0,Not-Famous,Low-Studio
5504,28000000.0,non-USA,Others,3983912.0,PG,5.6,3621,0,Not-Famous,Low-Studio
5505,100000000.0,USA,Drama,75976178.0,R,6.9,254828,0,Not-Famous,Low-Studio
5506,25000000.0,USA,Others,969869.0,R,6.9,22963,0,Not-Famous,Low-Studio
5507,45000000.0,USA,Drama,20928892.0,R,5.2,6457,0,Not-Famous,Low-Studio
5508,25000000.0,non-USA,Others,871527.0,NR,6.5,15690,0,Not-Famous,Low-Studio
5509,27000000.0,non-USA,Others,2778752.0,R,6.5,63611,0,Not-Famous,Low-Studio
5510,60000000.0,USA,Drama,35763137.0,PG,6.8,51891,0,Not-Famous,Low-Studio
5511,25000000.0,non-USA,Others,717753.0,R,6.1,35712,0,Not-Famous,Low-Studio
5512,80000000.0,USA,Others,55675313.0,PG,7.0,69962,0,Not-Famous,Low-Studio
5513,35000000.0,USA,Action,10508518.0,R,5.7,51304,0,Not-Famous,Low-Studio
5514,50000000.0,USA,Action,25477365.0,R,5.7,58785,0,Not-Famous,Low-Studio
5515,110000000.0,USA,Action,85468508.0,PG,7.1,269617,0,Not-Famous,Low-Studio
5516,50000000.0,USA,Action,25450527.0,R,6.5,83385,0,Not-Famous,Low-Studio
5517,33000000.0,USA,Comedy,8406264.0,R,6.0,25798,0,Not-Famous,Low-Studio
5518,30000000.0,non-USA,Drama,5381227.0,R,6.3,26713,0,Not-Famous,Low-Studio
5519,92000000.0,USA,Action,67349198.0,R,5.3,176679,0,Not-Famous,Low-Studio
5520,60000000.0,USA,Comedy,35327628.0,PG,6.3,81159,0,Not-Famous,Low-Studio
5521,33000000.0,non-USA,Action,8326035.0,PG,5.5,22790,0,Not-Famous,Low-Studio
5522,45000000.0,non-USA,Drama,20302961.0,R,4.7,53493,0,Not-Famous,Low-Studio
5523,40000000.0,USA,Action,15279680.0,R,5.4,50559,0,Not-Famous,Low-Studio
5524,35000000.0,USA,Action,10275638.0,R,5.5,33674,0,Not-Famous,Low-Studio
5525,25000000.0,USA,Drama,270659.0,PG,5.9,29895,0,Not-Famous,Low-Studio
5526,25000000.0,non-USA,Others,258691.0,R,6.5,19337,0,Not-Famous,Low-Studio
5527,28000000.0,USA,Others,3254172.0,R,6.2,32731,0,Not-Famous,Low-Studio
5528,39000000.0,non-USA,Comedy,14252830.0,PG,5.3,19704,0,Not-Famous,Low-Studio
5529,35000000.0,USA,Comedy,10214013.0,R,5.4,26132,0,Not-Famous,Low-Studio
5530,30000000.0,non-USA,Others,5209580.0,PG,7.8,51787,0,Not-Famous,Low-Studio
5531,25000000.0,non-USA,Comedy,206088.0,NR,7.1,20245,0,Not-Famous,Low-Studio
5532,33000000.0,USA,Action,8169363.0,R,6.3,34604,0,Not-Famous,Low-Studio
5533,35000000.0,USA,Drama,10144010.0,PG,7.3,204024,0,Not-Famous,Low-Studio
5534,35000000.0,USA,Others,10137502.0,PG,7.3,97542,0,Not-Famous,Low-Studio
5535,25000000.0,USA,Others,134904.0,R,5.7,2570,0,Not-Famous,Low-Studio
5536,50000000.0,USA,Action,25132228.0,R,6.7,193364,0,Not-Famous,Low-Studio
5537,25000000.0,USA,Action,100144.0,R,6.1,30614,0,Not-Famous,Low-Studio
5538,45000000.0,USA,Action,20100000.0,R,5.3,16488,0,Not-Famous,Low-Studio
5539,45000000.0,USA,Comedy,20100000.0,PG,6.0,26284,0,Not-Famous,Low-Studio
5540,90000000.0,non-USA,Action,65075540.0,PG,6.5,172661,0,Not-Famous,Low-Studio
5541,25000000.0,USA,Others,56692.0,R,7.3,192044,0,Not-Famous,Low-Studio
5542,25000000.0,USA,Others,32409.0,PG,5.9,11199,0,Not-Famous,Low-Studio
5543,100000000.0,USA,Action,75030163.0,PG,5.1,112823,0,Not-Famous,Low-Studio
5544,25000000.0,USA,Drama,20083.0,PG,5.9,8546,0,Not-Famous,Low-Studio
5545,38000000.0,USA,Others,13019253.0,PG,5.6,4126,0,Not-Famous,Low-Studio
5546,25000000.0,USA,Others,6911.0,R,6.2,42629,0,Not-Famous,Low-Studio
5547,25000000.0,USA,Action,6820.0,R,5.2,24304,0,Not-Famous,Low-Studio
5548,40000000.0,USA,Action,14942422.0,R,5.9,15049,0,Not-Famous,Low-Studio
5549,62000000.0,USA,Comedy,36906460.0,PG,7.3,112410,0,Not-Famous,Low-Studio
5550,40000000.0,USA,Action,14896798.0,PG,5.8,39600,0,Not-Famous,Low-Studio
5551,25500000.0,non-USA,Others,41229.0,R,6.5,16212,0,Not-Famous,Low-Studio
5552,33000000.0,USA,Comedy,7496522.0,PG,6.8,34024,0,Not-Famous,Low-Studio
5553,30000000.0,non-USA,Drama,4463292.0,PG,6.9,36213,0,Not-Famous,Low-Studio
5554,40000000.0,USA,Comedy,14448589.0,PG,5.8,20618,0,Not-Famous,Low-Studio
5555,29750000.0,USA,Comedy,4196621.0,PG,7.3,29209,0,Not-Famous,Low-Studio
5556,48000000.0,USA,Others,22415440.0,R,6.3,13946,0,Not-Famous,Low-Studio
5557,45000000.0,USA,Comedy,19377727.0,PG,6.4,36777,0,Not-Famous,Low-Studio
5558,40000000.0,USA,Comedy,14358033.0,PG,5.9,18714,0,Not-Famous,Low-Studio
5559,30000000.0,USA,Comedy,4357000.0,PG,5.3,5426,0,Not-Famous,Low-Studio
5560,42000000.0,non-USA,Drama,16252765.0,R,6.0,47584,0,Not-Famous,Low-Studio
5561,30000000.0,USA,Others,4155234.0,R,5.1,4733,0,Not-Famous,Low-Studio
5562,50000000.0,USA,Others,24149632.0,R,7.6,262980,0,Not-Famous,Low-Studio
5563,30000000.0,USA,Comedy,4096030.0,PG,4.6,2567,0,Not-Famous,Low-Studio
5564,63000000.0,USA,Drama,37030102.0,R,8.8,1499187,0,Not-Famous,Low-Studio
5565,45000000.0,non-USA,Drama,19019882.0,PG,7.6,161593,0,Not-Famous,Low-Studio
5566,50000000.0,USA,Others,24006726.0,R,7.3,152047,0,Not-Famous,Low-Studio
5567,65000000.0,non-USA,Comedy,38966057.0,R,6.7,24894,0,Not-Famous,Low-Studio
5568,30000000.0,USA,Others,3904982.0,R,7.5,147046,0,Not-Famous,Low-Studio
5569,185000000.0,USA,Action,158848340.0,PG,7.1,180217,0,Not-Famous,Low-Studio
5570,40000000.0,USA,Action,13838130.0,PG,5.9,38020,0,Not-Famous,Low-Studio
5571,39000000.0,USA,Action,12807139.0,R,6.7,135389,0,Not-Famous,Low-Studio
5572,35000000.0,USA,Others,8797839.0,PG,6.1,7168,0,Not-Famous,Low-Studio
5573,30000000.0,USA,Others,3692874.0,R,5.3,2711,0,Not-Famous,Low-Studio
5574,88000000.0,USA,Others,61649911.0,PG,8.0,157622,0,Not-Famous,Low-Studio
5575,35000000.0,non-USA,Others,8323085.0,PG,7.1,23181,0,Not-Famous,Low-Studio
5576,30000000.0,USA,Drama,3180674.0,R,5.9,3125,0,Not-Famous,Low-Studio
5577,70000000.0,USA,Comedy,43000262.0,PG,5.5,44148,0,Not-Famous,Low-Studio
5578,30000000.0,non-USA,Others,2975649.0,PG,7.0,25246,0,Not-Famous,Low-Studio
5579,60000000.0,USA,Action,32940507.0,R,6.1,57896,0,Not-Famous,Low-Studio
5580,80000000.0,USA,Drama,52880016.0,PG,6.2,31141,0,Not-Famous,Low-Studio
5581,30000000.0,non-USA,Comedy,2869369.0,PG,7.3,68939,0,Not-Famous,Low-Studio
5582,33000000.0,non-USA,Action,5864949.0,R,6.8,11457,0,Not-Famous,Low-Studio
5583,65000000.0,USA,Drama,37752931.0,PG,5.5,21579,0,Not-Famous,Low-Studio
5584,75000000.0,USA,Action,47748610.0,R,6.2,192006,0,Not-Famous,Low-Studio
5585,100000000.0,USA,Action,72688614.0,PG,6.0,125936,0,Not-Famous,Low-Studio
5586,28000000.0,non-USA,Others,669276.0,PG,7.1,2791,0,Not-Famous,Low-Studio
5587,60000000.0,USA,Others,32534850.0,R,7.9,220916,0,Not-Famous,Low-Studio
5588,50000000.0,non-USA,Others,22518325.0,R,5.6,65833,0,Not-Famous,Low-Studio
5589,85000000.0,USA,Drama,57490508.0,PG,7.4,125403,0,Not-Famous,Low-Studio
5590,35000000.0,USA,Comedy,7458269.0,PG,6.9,76706,0,Not-Famous,Low-Studio
5591,35000000.0,USA,Drama,7376027.0,PG,5.7,31035,0,Not-Famous,Low-Studio
5592,45000000.0,USA,Action,17300889.0,PG,4.9,28978,0,Not-Famous,Low-Studio
5593,38000000.0,USA,Others,10300000.0,PG,6.6,18941,0,Not-Famous,Low-Studio
5594,40000000.0,USA,Comedy,12181484.0,PG,4.8,27584,0,Not-Famous,Low-Studio
5595,30000000.0,USA,Action,2167808.0,R,5.9,5332,0,Not-Famous,Low-Studio
5596,30000000.0,USA,Action,2162593.0,R,5.8,56420,0,Not-Famous,Low-Studio
5597,60000000.0,USA,Comedy,32122249.0,R,5.9,73799,0,Not-Famous,Low-Studio
5598,60000000.0,USA,Comedy,32095318.0,PG,5.5,13302,0,Not-Famous,Low-Studio
5599,70000000.0,non-USA,Others,42086887.0,PG,6.1,43930,0,Not-Famous,Low-Studio
5600,75000000.0,USA,Action,47059963.0,PG,5.4,77269,0,Not-Famous,Low-Studio
5601,53000000.0,USA,Action,25031037.0,R,7.6,163120,0,Not-Famous,Low-Studio
5602,100000000.0,USA,Comedy,72006777.0,PG,5.6,33984,0,Not-Famous,Low-Studio
5603,52000000.0,non-USA,Action,23979741.0,R,6.5,102538,0,Not-Famous,Low-Studio
5604,30000000.0,non-USA,Others,1872994.0,R,7.0,116155,0,Not-Famous,Low-Studio
5605,35000000.0,non-USA,Action,6864016.0,R,6.2,67724,0,Not-Famous,Low-Studio
5606,65000000.0,USA,Comedy,36830057.0,PG,5.0,11452,0,Not-Famous,Low-Studio
5607,49900000.0,USA,Others,21596445.0,R,5.6,89428,0,Not-Famous,Low-Studio
5608,60000000.0,non-USA,Others,31670931.0,PG,6.7,46118,0,Not-Famous,Low-Studio
5609,35000000.0,non-USA,Others,6592103.0,R,6.3,30111,0,Not-Famous,Low-Studio
5610,58000000.0,USA,Comedy,29580087.0,PG,4.8,31734,0,Not-Famous,Low-Studio
5611,32000000.0,USA,Others,3562749.0,PG,6.9,6030,0,Not-Famous,Low-Studio
5612,60000000.0,USA,Action,31494270.0,PG,7.5,303158,0,Not-Famous,Low-Studio
